,battery_name,experiment_exp_id,finishtime,id,options,question_num,required,response,response_text,text,value,worker_id
demographics_survey_9_21,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_23,,23,0,loans,,Please list any other sources of debt you have:,,s385
demographics_survey_9_22,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_24_options,"[{'value': '1', 'text': '<$500', 'id': 'demographics_survey_24_0'}, {'value': '2', 'text': '$500-$2500', 'id': 'demographics_survey_24_1'}, {'value': '3', 'text': '$2500-$10000', 'id': 'demographics_survey_24_2'}, {'value': '4', 'text': '$10000-$25000', 'id': 'demographics_survey_24_3'}, {'value': '5', 'text': '$25000-$50000', 'id': 'demographics_survey_24_4'}, {'value': '6', 'text': '$50000-$100000', 'id': 'demographics_survey_24_5'}, {'value': '7', 'text': '$100000-$200000', 'id': 'demographics_survey_24_6'}, {'value': '8', 'text': '>$200000', 'id': 'demographics_survey_24_7'}, {'value': '0', 'text': ' Prefer Not To Say', 'id': 'demographics_survey_24_8'}]",24,0,4,$10000-$25000,"If you listed any other sources of debt, how much debt do you have?",,s385
demographics_survey_9_23,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_25,,25,1,1,,"On average, how many cups of coffee do you have each day?",,s385
demographics_survey_9_24,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_26,,26,1,0,,"On average, how many cups of tea do you have each day?",,s385
demographics_survey_9_25,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_27,,27,1,2,,"On average, how many cans of caffeinated soda do you have each day?",,s385
demographics_survey_9_26,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_28,,28,1,0,,What is your daily caffeine intake from other sources each day (in mg)?,,s385
demographics_survey_9_27,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_29_options,"[{'value': '0', 'text': 'no', 'id': 'demographics_survey_29_0'}, {'value': '1', 'text': ' yes in the past but not now', 'id': 'demographics_survey_29_1'}, {'value': '2', 'text': ' yes', 'id': 'demographics_survey_29_2'}]",29,1,0,no,Do you feel you have a problem with gambling?,,s385
demographics_survey_9_28,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_30_options,"[{'value': '1', 'text': '0', 'id': 'demographics_survey_30_0'}, {'value': '2', 'text': '1', 'id': 'demographics_survey_30_1'}, {'value': '3', 'text': '2', 'id': 'demographics_survey_30_2'}, {'value': '4', 'text': '3', 'id': 'demographics_survey_30_3'}, {'value': '5', 'text': '4', 'id': 'demographics_survey_30_4'}, {'value': '6', 'text': '5-10', 'id': 'demographics_survey_30_5'}, {'value': '7', 'text': '>10', 'id': 'demographics_survey_30_6'}]",30,1,1,0,How many traffic tickets have you gotten in the last year?,,s385
demographics_survey_9_29,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_31_options,"[{'value': '1', 'text': '0', 'id': 'demographics_survey_31_0'}, {'value': '2', 'text': '1', 'id': 'demographics_survey_31_1'}, {'value': '3', 'text': '2', 'id': 'demographics_survey_31_2'}, {'value': '4', 'text': '3', 'id': 'demographics_survey_31_3'}, {'value': '5', 'text': '4', 'id': 'demographics_survey_31_4'}, {'value': '6', 'text': '5-10', 'id': 'demographics_survey_31_5'}, {'value': '7', 'text': '>10', 'id': 'demographics_survey_31_6'}]",31,1,3,2,How many traffic accidents have you been in over your life?,,s385
demographics_survey_9_30,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_32_options,"[{'value': '1', 'text': '0', 'id': 'demographics_survey_32_0'}, {'value': '2', 'text': '1', 'id': 'demographics_survey_32_1'}, {'value': '3', 'text': '2', 'id': 'demographics_survey_32_2'}, {'value': '4', 'text': '3', 'id': 'demographics_survey_32_3'}, {'value': '5', 'text': '4', 'id': 'demographics_survey_32_4'}, {'value': '6', 'text': '5-10', 'id': 'demographics_survey_32_5'}, {'value': '7', 'text': '>10', 'id': 'demographics_survey_32_6'}]",32,1,1,0,How many times in your life have you been arrested and/or charged with illegal activities?,,s385
demographics_survey_9_31,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_33_0_options,"[{'text': 'money', 'id': 'demographics_survey_33_0'}, {'text': 'tasks are fun', 'id': 'demographics_survey_33_1'}, {'text': 'want to contribute to research', 'id': 'demographics_survey_33_2'}, {'text': 'other', 'id': 'demographics_survey_33_3'}]",33,1,money,[],What are you motivations for participating in this experiment?,money,s385
demographics_survey_9_32,Self Regulation Battery,demographics_survey,2016-08-31T21:01:40.602599Z,demographics_survey_34,,34,0,,,"If you have other motivations, please list them. ",,s385
demographics_survey_10_0,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_2_options,"[{'value': '0', 'text': 'Male', 'id': 'demographics_survey_2_0'}, {'value': '1', 'text': 'Female', 'id': 'demographics_survey_2_1'}]",2,1,0,Male,What is your sex?,,s442
demographics_survey_10_1,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_3,,3,1,34,,How old are you (in years)?,,s442
demographics_survey_10_2,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_4_0_options,"[{'text': 'White', 'id': 'demographics_survey_4_0'}, {'text': ' American Indian or Alaska Native', 'id': 'demographics_survey_4_1'}, {'text': 'Chinese', 'id': 'demographics_survey_4_2'}, {'text': 'Japanese', 'id': 'demographics_survey_4_3'}, {'text': ' Filipino', 'id': 'demographics_survey_4_4'}, {'text': 'Korean', 'id': 'demographics_survey_4_5'}, {'text': ' Asian Indian', 'id': 'demographics_survey_4_6'}, {'text': ' Vietnamese', 'id': 'demographics_survey_4_7'}, {'text': ' Other Asian', 'id': 'demographics_survey_4_8'}, {'text': ' Black or African American', 'id': 'demographics_survey_4_9'}, {'text': ' Middle Eastern or North African', 'id': 'demographics_survey_4_10'}, {'text': ' Native Hawaiian or Other Pacific Islander', 'id': 'demographics_survey_4_11'}, {'text': 'Other', 'id': 'demographics_survey_4_12'}, {'text': 'Choose not to respond', 'id': 'demographics_survey_4_13'}]",4,1,White,[],What is your race?,White,s442
demographics_survey_10_3,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_5,,5,0,,,If you chose 'Other' for racial  background how would you describe it?,,s442
demographics_survey_10_4,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_6_options,"[{'value': '1', 'text': 'Yes', 'id': 'demographics_survey_6_0'}, {'value': '0', 'text': ' No', 'id': 'demographics_survey_6_1'}]",6,1,0, No,"Are you of Hispanic, Latino or Spanish origin?",,s442
demographics_survey_10_5,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_7_options,"[{'value': '1', 'text': 'Did Not Complete High School', 'id': 'demographics_survey_7_0'}, {'value': '2', 'text': ' High School/GED', 'id': 'demographics_survey_7_1'}, {'value': '3', 'text': ' Some College', 'id': 'demographics_survey_7_2'}, {'value': '4', 'text': "" Bachelor's Degree"", 'id': 'demographics_survey_7_3'}, {'value': '5', 'text': "" Master's Degree"", 'id': 'demographics_survey_7_4'}, {'value': '6', 'text': ' Advanced Graduate work or Ph.D', 'id': 'demographics_survey_7_5'}]",7,1,3, Some College,What is the highest level of education you have completed?,,s442
demographics_survey_10_6,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_8,,8,1,72,,How tall are you (in inches: one foot = 12 inches)?,,s442
demographics_survey_10_7,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_9,,9,1,280,,How much do you weigh (in pounds)?,,s442
demographics_survey_10_8,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_10_options,"[{'value': '1', 'text': 'Single', 'id': 'demographics_survey_10_0'}, {'value': '2', 'text': 'Married', 'id': 'demographics_survey_10_1'}, {'value': '3', 'text': 'In Committed Relationship', 'id': 'demographics_survey_10_2'}]",10,1,2,Married,What is your relationship status?,,s442
demographics_survey_10_9,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_11_options,"[{'value': '0', 'text': '0', 'id': 'demographics_survey_11_0'}, {'value': '1', 'text': '1', 'id': 'demographics_survey_11_1'}, {'value': '2', 'text': '2', 'id': 'demographics_survey_11_2'}, {'value': '3', 'text': '3', 'id': 'demographics_survey_11_3'}, {'value': '4', 'text': '4', 'id': 'demographics_survey_11_4'}, {'value': '5', 'text': '5', 'id': 'demographics_survey_11_5'}, {'value': '6', 'text': 'More', 'id': 'demographics_survey_11_6'}]",11,1,0,0,How many times have you been divorced?,,s442
demographics_survey_10_10,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_12,,12,1,51,,How long was/is your longest romantic relationship (in months: one year = 12 months)?,,s442
demographics_survey_10_11,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_13_options,"[{'value': '1', 'text': '0', 'id': 'demographics_survey_13_0'}, {'value': '2', 'text': '1', 'id': 'demographics_survey_13_1'}, {'value': '3', 'text': '2', 'id': 'demographics_survey_13_2'}, {'value': '4', 'text': '3', 'id': 'demographics_survey_13_3'}, {'value': '5', 'text': '4', 'id': 'demographics_survey_13_4'}, {'value': '6', 'text': '5-10', 'id': 'demographics_survey_13_5'}, {'value': '7', 'text': '>10', 'id': 'demographics_survey_13_6'}]",13,1,4,3,How many romantic relationships have you had?,,s442
demographics_survey_10_12,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_14_options,"[{'value': '1', 'text': '0', 'id': 'demographics_survey_14_0'}, {'value': '2', 'text': '1', 'id': 'demographics_survey_14_1'}, {'value': '3', 'text': '2', 'id': 'demographics_survey_14_2'}, {'value': '4', 'text': '3', 'id': 'demographics_survey_14_3'}, {'value': '5', 'text': '4', 'id': 'demographics_survey_14_4'}, {'value': '6', 'text': '5-10', 'id': 'demographics_survey_14_5'}, {'value': '7', 'text': '>10', 'id': 'demographics_survey_14_6'}]",14,1,1,0,How many children do you have?,,s442
demographics_survey_10_13,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_15,,15,1,29000,,What is your household's annual income (in dollars)?,,s442
demographics_survey_10_14,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_16_options,"[{'value': '1', 'text': 'Yes', 'id': 'demographics_survey_16_0'}, {'value': '2', 'text': 'No', 'id': 'demographics_survey_16_1'}]",16,1,2,No,Do you have a retirement account?,,s442
demographics_survey_10_15,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_17,,17,0,,,If you do have a retirement account what percent is in stocks?,,s442
demographics_survey_10_16,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_18_options,"[{'value': '1', 'text': 'Rent', 'id': 'demographics_survey_18_0'}, {'value': '2', 'text': ' Own', 'id': 'demographics_survey_18_1'}]",18,1,1,Rent,Do you rent or own your home/apartment?,,s442
demographics_survey_10_17,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_19_options,"[{'value': '1', 'text': '<$500', 'id': 'demographics_survey_19_0'}, {'value': '2', 'text': '$500-$2500', 'id': 'demographics_survey_19_1'}, {'value': '3', 'text': '$2500-$10000', 'id': 'demographics_survey_19_2'}, {'value': '4', 'text': '$10000-$25000', 'id': 'demographics_survey_19_3'}, {'value': '5', 'text': '$25000-$50000', 'id': 'demographics_survey_19_4'}, {'value': '6', 'text': '$50000-$100000', 'id': 'demographics_survey_19_5'}, {'value': '7', 'text': '$100000-$200000', 'id': 'demographics_survey_19_6'}, {'value': '8', 'text': '>$200000', 'id': 'demographics_survey_19_7'}, {'value': ' 0', 'text': ' Prefer Not To Say', 'id': 'demographics_survey_19_8'}]",19,1,1,<$500,How much mortgage debt do you have?,,s442
demographics_survey_10_18,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_20_options,"[{'value': '1', 'text': '<$500', 'id': 'demographics_survey_20_0'}, {'value': '2', 'text': '$500-$2500', 'id': 'demographics_survey_20_1'}, {'value': '3', 'text': '$2500-$10000', 'id': 'demographics_survey_20_2'}, {'value': '4', 'text': '$10000-$25000', 'id': 'demographics_survey_20_3'}, {'value': '5', 'text': '$25000-$50000', 'id': 'demographics_survey_20_4'}, {'value': '6', 'text': '$50000-$100000', 'id': 'demographics_survey_20_5'}, {'value': '7', 'text': '$100000-$200000', 'id': 'demographics_survey_20_6'}, {'value': '8', 'text': '>$200000', 'id': 'demographics_survey_20_7'}, {'value': ' 0', 'text': ' Prefer Not To Say', 'id': 'demographics_survey_20_8'}]",20,1,1,<$500,How much car-related debt do you have?,,s442
demographics_survey_10_19,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_21_options,"[{'value': '1', 'text': '<$500', 'id': 'demographics_survey_21_0'}, {'value': '2', 'text': '$500-$2500', 'id': 'demographics_survey_21_1'}, {'value': '3', 'text': '$2500-$10000', 'id': 'demographics_survey_21_2'}, {'value': '4', 'text': '$10000-$25000', 'id': 'demographics_survey_21_3'}, {'value': '5', 'text': '$25000-$50000', 'id': 'demographics_survey_21_4'}, {'value': '6', 'text': '$50000-$100000', 'id': 'demographics_survey_21_5'}, {'value': '7', 'text': '$100000-$200000', 'id': 'demographics_survey_21_6'}, {'value': '8', 'text': '>$200000', 'id': 'demographics_survey_21_7'}, {'value': ' 0', 'text': ' Prefer Not To Say', 'id': 'demographics_survey_21_8'}]",21,1,1,<$500,How much education debt do you have?,,s442
demographics_survey_10_20,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_22_options,"[{'value': '1', 'text': '<$500', 'id': 'demographics_survey_22_0'}, {'value': '2', 'text': '$500-$2500', 'id': 'demographics_survey_22_1'}, {'value': '3', 'text': '$2500-$10000', 'id': 'demographics_survey_22_2'}, {'value': '4', 'text': '$10000-$25000', 'id': 'demographics_survey_22_3'}, {'value': '5', 'text': '$25000-$50000', 'id': 'demographics_survey_22_4'}, {'value': '6', 'text': '$50000-$100000', 'id': 'demographics_survey_22_5'}, {'value': '7', 'text': '$100000-$200000', 'id': 'demographics_survey_22_6'}, {'value': '8', 'text': '>$200000', 'id': 'demographics_survey_22_7'}, {'value': ' 0', 'text': ' Prefer Not To Say', 'id': 'demographics_survey_22_8'}]",22,1,1,<$500,How much credit card debt do you have?,,s442
demographics_survey_10_21,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_23,,23,0,,,Please list any other sources of debt you have:,,s442
demographics_survey_10_22,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_24_options,"[{'value': '1', 'text': '<$500', 'id': 'demographics_survey_24_0'}, {'value': '2', 'text': '$500-$2500', 'id': 'demographics_survey_24_1'}, {'value': '3', 'text': '$2500-$10000', 'id': 'demographics_survey_24_2'}, {'value': '4', 'text': '$10000-$25000', 'id': 'demographics_survey_24_3'}, {'value': '5', 'text': '$25000-$50000', 'id': 'demographics_survey_24_4'}, {'value': '6', 'text': '$50000-$100000', 'id': 'demographics_survey_24_5'}, {'value': '7', 'text': '$100000-$200000', 'id': 'demographics_survey_24_6'}, {'value': '8', 'text': '>$200000', 'id': 'demographics_survey_24_7'}, {'value': '0', 'text': ' Prefer Not To Say', 'id': 'demographics_survey_24_8'}]",24,0,0, Prefer Not To Say,"If you listed any other sources of debt, how much debt do you have?",,s442
demographics_survey_10_23,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_25,,25,1,0,,"On average, how many cups of coffee do you have each day?",,s442
demographics_survey_10_24,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_26,,26,1,0,,"On average, how many cups of tea do you have each day?",,s442
demographics_survey_10_25,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_27,,27,1,0,,"On average, how many cans of caffeinated soda do you have each day?",,s442
demographics_survey_10_26,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_28,,28,1,0,,What is your daily caffeine intake from other sources each day (in mg)?,,s442
demographics_survey_10_27,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_29_options,"[{'value': '0', 'text': 'no', 'id': 'demographics_survey_29_0'}, {'value': '1', 'text': ' yes in the past but not now', 'id': 'demographics_survey_29_1'}, {'value': '2', 'text': ' yes', 'id': 'demographics_survey_29_2'}]",29,1,0,no,Do you feel you have a problem with gambling?,,s442
demographics_survey_10_28,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_30_options,"[{'value': '1', 'text': '0', 'id': 'demographics_survey_30_0'}, {'value': '2', 'text': '1', 'id': 'demographics_survey_30_1'}, {'value': '3', 'text': '2', 'id': 'demographics_survey_30_2'}, {'value': '4', 'text': '3', 'id': 'demographics_survey_30_3'}, {'value': '5', 'text': '4', 'id': 'demographics_survey_30_4'}, {'value': '6', 'text': '5-10', 'id': 'demographics_survey_30_5'}, {'value': '7', 'text': '>10', 'id': 'demographics_survey_30_6'}]",30,1,1,0,How many traffic tickets have you gotten in the last year?,,s442
demographics_survey_10_29,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_31_options,"[{'value': '1', 'text': '0', 'id': 'demographics_survey_31_0'}, {'value': '2', 'text': '1', 'id': 'demographics_survey_31_1'}, {'value': '3', 'text': '2', 'id': 'demographics_survey_31_2'}, {'value': '4', 'text': '3', 'id': 'demographics_survey_31_3'}, {'value': '5', 'text': '4', 'id': 'demographics_survey_31_4'}, {'value': '6', 'text': '5-10', 'id': 'demographics_survey_31_5'}, {'value': '7', 'text': '>10', 'id': 'demographics_survey_31_6'}]",31,1,1,0,How many traffic accidents have you been in over your life?,,s442
demographics_survey_10_30,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_32_options,"[{'value': '1', 'text': '0', 'id': 'demographics_survey_32_0'}, {'value': '2', 'text': '1', 'id': 'demographics_survey_32_1'}, {'value': '3', 'text': '2', 'id': 'demographics_survey_32_2'}, {'value': '4', 'text': '3', 'id': 'demographics_survey_32_3'}, {'value': '5', 'text': '4', 'id': 'demographics_survey_32_4'}, {'value': '6', 'text': '5-10', 'id': 'demographics_survey_32_5'}, {'value': '7', 'text': '>10', 'id': 'demographics_survey_32_6'}]",32,1,1,0,How many times in your life have you been arrested and/or charged with illegal activities?,,s442
demographics_survey_10_31,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_33_0_options,"[{'text': 'money', 'id': 'demographics_survey_33_0'}, {'text': 'tasks are fun', 'id': 'demographics_survey_33_1'}, {'text': 'want to contribute to research', 'id': 'demographics_survey_33_2'}, {'text': 'other', 'id': 'demographics_survey_33_3'}]",33,1,money,[],What are you motivations for participating in this experiment?,money,s442
demographics_survey_10_32,Self Regulation Battery,demographics_survey,2016-09-04T02:56:48.078287Z,demographics_survey_34,,34,0,,,"If you have other motivations, please list them. ",,s442
demographics_survey_11_0,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_2_options,"[{'value': '0', 'text': 'Male', 'id': 'demographics_survey_2_0'}, {'value': '1', 'text': 'Female', 'id': 'demographics_survey_2_1'}]",2,1,0,Male,What is your sex?,,s518
demographics_survey_11_1,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_3,,3,1,35,,How old are you (in years)?,,s518
demographics_survey_11_2,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_4_0_options,"[{'text': 'White', 'id': 'demographics_survey_4_0'}, {'text': ' American Indian or Alaska Native', 'id': 'demographics_survey_4_1'}, {'text': 'Chinese', 'id': 'demographics_survey_4_2'}, {'text': 'Japanese', 'id': 'demographics_survey_4_3'}, {'text': ' Filipino', 'id': 'demographics_survey_4_4'}, {'text': 'Korean', 'id': 'demographics_survey_4_5'}, {'text': ' Asian Indian', 'id': 'demographics_survey_4_6'}, {'text': ' Vietnamese', 'id': 'demographics_survey_4_7'}, {'text': ' Other Asian', 'id': 'demographics_survey_4_8'}, {'text': ' Black or African American', 'id': 'demographics_survey_4_9'}, {'text': ' Middle Eastern or North African', 'id': 'demographics_survey_4_10'}, {'text': ' Native Hawaiian or Other Pacific Islander', 'id': 'demographics_survey_4_11'}, {'text': 'Other', 'id': 'demographics_survey_4_12'}, {'text': 'Choose not to respond', 'id': 'demographics_survey_4_13'}]",4,1,White,[],What is your race?,White,s518
demographics_survey_11_3,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_5,,5,0,,,If you chose 'Other' for racial  background how would you describe it?,,s518
demographics_survey_11_4,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_6_options,"[{'value': '1', 'text': 'Yes', 'id': 'demographics_survey_6_0'}, {'value': '0', 'text': ' No', 'id': 'demographics_survey_6_1'}]",6,1,0, No,"Are you of Hispanic, Latino or Spanish origin?",,s518
demographics_survey_11_5,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_7_options,"[{'value': '1', 'text': 'Did Not Complete High School', 'id': 'demographics_survey_7_0'}, {'value': '2', 'text': ' High School/GED', 'id': 'demographics_survey_7_1'}, {'value': '3', 'text': ' Some College', 'id': 'demographics_survey_7_2'}, {'value': '4', 'text': "" Bachelor's Degree"", 'id': 'demographics_survey_7_3'}, {'value': '5', 'text': "" Master's Degree"", 'id': 'demographics_survey_7_4'}, {'value': '6', 'text': ' Advanced Graduate work or Ph.D', 'id': 'demographics_survey_7_5'}]",7,1,3, Some College,What is the highest level of education you have completed?,,s518
demographics_survey_11_6,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_8,,8,1,72,,How tall are you (in inches: one foot = 12 inches)?,,s518
demographics_survey_11_7,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_9,,9,1,263,,How much do you weigh (in pounds)?,,s518
demographics_survey_11_8,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_10_options,"[{'value': '1', 'text': 'Single', 'id': 'demographics_survey_10_0'}, {'value': '2', 'text': 'Married', 'id': 'demographics_survey_10_1'}, {'value': '3', 'text': 'In Committed Relationship', 'id': 'demographics_survey_10_2'}]",10,1,2,Married,What is your relationship status?,,s518
demographics_survey_11_9,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_11_options,"[{'value': '0', 'text': '0', 'id': 'demographics_survey_11_0'}, {'value': '1', 'text': '1', 'id': 'demographics_survey_11_1'}, {'value': '2', 'text': '2', 'id': 'demographics_survey_11_2'}, {'value': '3', 'text': '3', 'id': 'demographics_survey_11_3'}, {'value': '4', 'text': '4', 'id': 'demographics_survey_11_4'}, {'value': '5', 'text': '5', 'id': 'demographics_survey_11_5'}, {'value': '6', 'text': 'More', 'id': 'demographics_survey_11_6'}]",11,1,0,0,How many times have you been divorced?,,s518
demographics_survey_11_10,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_12,,12,1,180,,How long was/is your longest romantic relationship (in months: one year = 12 months)?,,s518
demographics_survey_11_11,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_13_options,"[{'value': '1', 'text': '0', 'id': 'demographics_survey_13_0'}, {'value': '2', 'text': '1', 'id': 'demographics_survey_13_1'}, {'value': '3', 'text': '2', 'id': 'demographics_survey_13_2'}, {'value': '4', 'text': '3', 'id': 'demographics_survey_13_3'}, {'value': '5', 'text': '4', 'id': 'demographics_survey_13_4'}, {'value': '6', 'text': '5-10', 'id': 'demographics_survey_13_5'}, {'value': '7', 'text': '>10', 'id': 'demographics_survey_13_6'}]",13,1,2,1,How many romantic relationships have you had?,,s518
demographics_survey_11_12,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_14_options,"[{'value': '1', 'text': '0', 'id': 'demographics_survey_14_0'}, {'value': '2', 'text': '1', 'id': 'demographics_survey_14_1'}, {'value': '3', 'text': '2', 'id': 'demographics_survey_14_2'}, {'value': '4', 'text': '3', 'id': 'demographics_survey_14_3'}, {'value': '5', 'text': '4', 'id': 'demographics_survey_14_4'}, {'value': '6', 'text': '5-10', 'id': 'demographics_survey_14_5'}, {'value': '7', 'text': '>10', 'id': 'demographics_survey_14_6'}]",14,1,1,0,How many children do you have?,,s518
demographics_survey_11_13,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_15,,15,1,12000,,What is your household's annual income (in dollars)?,,s518
demographics_survey_11_14,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_16_options,"[{'value': '1', 'text': 'Yes', 'id': 'demographics_survey_16_0'}, {'value': '2', 'text': 'No', 'id': 'demographics_survey_16_1'}]",16,1,2,No,Do you have a retirement account?,,s518
demographics_survey_11_15,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_17,,17,0,,,If you do have a retirement account what percent is in stocks?,,s518
demographics_survey_11_16,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_18_options,"[{'value': '1', 'text': 'Rent', 'id': 'demographics_survey_18_0'}, {'value': '2', 'text': ' Own', 'id': 'demographics_survey_18_1'}]",18,1,1,Rent,Do you rent or own your home/apartment?,,s518
demographics_survey_11_17,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_19_options,"[{'value': '1', 'text': '<$500', 'id': 'demographics_survey_19_0'}, {'value': '2', 'text': '$500-$2500', 'id': 'demographics_survey_19_1'}, {'value': '3', 'text': '$2500-$10000', 'id': 'demographics_survey_19_2'}, {'value': '4', 'text': '$10000-$25000', 'id': 'demographics_survey_19_3'}, {'value': '5', 'text': '$25000-$50000', 'id': 'demographics_survey_19_4'}, {'value': '6', 'text': '$50000-$100000', 'id': 'demographics_survey_19_5'}, {'value': '7', 'text': '$100000-$200000', 'id': 'demographics_survey_19_6'}, {'value': '8', 'text': '>$200000', 'id': 'demographics_survey_19_7'}, {'value': ' 0', 'text': ' Prefer Not To Say', 'id': 'demographics_survey_19_8'}]",19,1,1,<$500,How much mortgage debt do you have?,,s518
demographics_survey_11_18,Self Regulation Battery,demographics_survey,2016-09-16T23:35:35.058669Z,demographics_survey_20_options,"[{'value': '1', 'text': '<$500', 'id': 'demographics_survey_20_0'}, {'value': '2', 'text': '$500-$2500', 'id': 'demographics_survey_20_1'}, {'value': '3', 'text': '$2500-$10000', 'id': 'demographics_survey_20_2'}, {'value': '4', 'text': '$10000-$25000', 'id': 'demographics_survey_20_3'}, {'value': '5', 'text': '$25000-$50000', 'id': 'demographics_survey_20_4'}, {'value': '6', 'text': '$50000-$100000', 'id': 'demographics_survey_20_5'}, {'value': '7', 'text': '$100000-$200000', 'id': 'demographics_survey_20_6'}, {'value': '8', 'text': '>$200000', 'id': 'demographics_survey_20_7'}, {'value': ' 0', 'text': ' Prefer Not To Say', 'id': 'demographics_survey_20_8'}]",20,1,1,<$500,How much car-related debt do you have?,,s518
